id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE
200010,0.00019667023309006504,0.0,0.0,0.0,0.0012649122963388829,0.004679141152810909,6.762767782267509e-05,2.7502807614529108e-05,0.0004033705883125365,0.0,0.0,0.003752869319277822,0.0,0.0,0.0,0.9896079059247324,0.0,0.0,0.0
200011,0.00042224737558454046,0.0,0.0,0.0,0.0006798325289292491,0.002867339536418068,2.003844399756734e-05,1.106962580254194e-05,0.00046469617532804246,0.0,0.0,0.002673894890257112,0.0,0.0,0.0,0.9928608814236825,0.0,0.0,0.0
200012,0.0006392087869278707,0.0006417377066498371,0.0,0.0,0.0,9.355918351771528e-05,0.0,0.03756189448872831,0.051613739011350836,0.0,0.0,0.02646250541166336,2.6808956002506845e-05,0.008958886641809789,0.0,0.0,0.0,5.713612861916446e-05,0.8739445236847311
200013,0.00010623846809789654,0.0005748612772768311,0.0,0.0,0.0,1.9175455417066154e-06,0.0,0.001595811927431912,0.10616587237469224,0.0,0.0,0.019767035502810323,9.247866102179369e-07,0.02424049649372269,0.0,0.0,0.0,1.80750609345883e-05,0.8475287665628821
200014,0.00016595836763808755,0.00029078988900957815,1.1716791979949875e-05,8.45280631083792e-06,0.00014656962856835425,0.0,0.12128859865311616,0.0004556253054023151,0.003345604978904753,0.00025164839086070425,0.00014717679239904035,0.0894960224456813,0.0,0.7755622050562401,0.0006712114977243714,9.4509747615101e-05,7.291732776351966e-05,0.007834788789583953,0.000156203531201474
200015,0.0022739314709244976,0.0,0.0,0.0,0.96258622233539,0.00885785160439417,0.0002036565960269874,0.00019432561648875826,0.003307875565980393,0.0,0.0,0.021235709987138283,0.0,1.2922189644034325e-05,0.0,0.0013268922641428607,0.0,6.12369871402327e-07,0.0
200016,2.577907899960301e-05,0.0006231628613069148,5.4749951061818235e-05,9.162747412459815e-05,9.24625468164794e-05,7.49063670411985e-06,0.0001138661953608612,4.55286751351729e-05,0.004477758940904049,0.0022826648645882896,6.823853492351959e-05,0.009333950430148116,0.0,6.896551724137932e-06,0.0001249468983944817,0.00011906281920326862,0.9824532375501086,2.7382455501125838e-05,5.119353499500533e-05
200017,0.00023411546584446193,0.0002624761562403729,0.0,0.0,0.0,2.179378761003045e-05,3.171811474175576e-05,0.02172990788607512,0.02560587094706517,0.0002882096069868996,0.0,0.007400120036650677,0.0003461787719559952,0.002316817590732126,0.00013017751479289943,0.0,5.063291139240506e-06,3.20296327168681e-05,0.9415955211974478
200018,0.023121297424471245,0.002545491778223885,0.00016152992801815908,0.0007156656193077084,0.002151601005020041,0.0006193499943518247,0.015006855356401469,0.0004045442706798738,0.17063802576770562,0.00020072413967444752,0.0012145703010208676,0.2479445231736399,8.272906232089906e-06,0.004774121952910714,0.5241410620273906,0.001190326531883253,0.0033125158753966647,0.0001881420029332175,0.0016613799447386449
200019,0.0,1.0270511580866582e-06,4.617212053060517e-05,0.00014628978501189123,0.0,0.0,0.0,0.00011540917336945694,0.0002255019675168793,0.0,0.9972263559159272,0.0022381547646986646,0.0,0.0,1.0892217879154305e-06,0.0,0.0,0.0,0.0
200020,0.017662895870016446,0.0002636649754942575,0.0,0.0,0.0,0.00042924500671406477,0.0,0.6607282829525362,0.0004766708661465129,8.097165991902834e-06,5.3908355795148255e-06,0.003134269988095029,4.368270996567448e-06,0.0002364648326805857,3.08641975308642e-06,5.184971328915896e-06,9.263547938860585e-07,0.0009639090548668703,0.3160775424350061
200021,2.2650056625141565e-06,1.9425276540584417e-06,0.0,7.410426470043349e-08,0.0,0.0,2.369057176917196e-05,4.53826629479215e-05,0.999505764636452,3.998901024878372e-06,3.0298037643328593e-06,7.243379593554954e-05,0.0,4.7529928793711936e-05,0.0,0.0,0.0,0.0,0.00029388806173141714
200022,0.002043779638578481,0.004393996008920129,0.0,8.364700961940611e-07,1.7825311942959e-06,0.004215713419080536,0.0,0.08830470087799352,0.07758395009460531,0.0,0.0,0.02524225368147436,5.2358271489208883e-05,0.017588687405508986,4.3941557728221465e-07,1.7825311942959e-06,0.0,0.0004485476814345541,0.7801211719728524
200023,0.0,0.0,0.0,0.0,0.0,0.0,0.9987941813921468,0.0,0.0003521106189137431,0.0,0.0,0.0006828070630213803,0.0,0.00017077240220817868,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200024,0.002131238086930432,0.012063149446672052,0.0,0.0,0.0,0.0001856648635419723,5.38914773528649e-05,0.004876590796724196,0.21980700865549868,0.0,0.0,0.04210228548799365,0.00032210369620079836,0.06399343427664629,1.394196643201215e-06,0.0,0.0,7.34134820915455e-05,0.6543898255337043
200025,0.0,0.0,0.0,0.0,0.0,0.0,0.9983392328567916,0.0,0.0005941157453505799,0.0,0.0,0.0008187034827434192,0.0,0.0002478193914043204,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200026,0.0,2.437734071728245e-07,0.0,7.410426470043349e-08,0.0,0.0,5.399171545997934e-06,4.7998861159815614e-05,0.999706658819099,1.969613552105415e-06,7.994297647150008e-07,3.703997382608698e-05,0.0,3.310461646055774e-05,0.0,0.0,0.0,0.0,0.00016671163692007332
200027,0.0,0.0,0.0,0.0,0.0,0.0,0.9985631446932768,0.0,0.00043353159705224436,0.0,0.0,0.0007862698231667867,0.0,0.00021692536279414043,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200028,0.0,6.297427500865896e-08,0.0,7.410426470043349e-08,0.0,0.0,4.543929547534743e-06,1.629004218950318e-05,0.9998519289104952,1.1513298985164459e-06,3.8236365086152637e-07,1.722115836252738e-05,0.0,3.1761742865365125e-05,0.0,0.0,0.0,0.0,7.658344445097838e-05
200029,3.9081582804103565e-06,2.437734071728245e-07,0.0,7.410426470043349e-08,0.0,0.0,1.560863809155523e-05,4.8536620794042654e-05,0.9996169761346008,2.854032599011699e-06,1.1096550484913856e-06,7.616864454106445e-05,2.9311187103077674e-06,8.369206817387026e-05,0.0,0.0,0.0,0.0,0.0001478970514889051
200030,0.0,0.0,0.0,0.0,0.0,0.0,0.9986606411790104,0.0,0.00036653854002560726,0.0,0.0,0.0007985702383968268,0.0,0.00017412151885714118,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200031,0.00034940088267092,0.0,0.0,0.0,0.0005547268667890082,0.002385689083935001,2.093319265288892e-05,7.249568174081769e-06,0.0004375680615668008,0.0,0.0,0.004458848071565456,0.0,0.0,0.0,0.9917855842726462,0.0,0.0,0.0
200032,0.0011997452455888634,0.0009525424559330515,0.0,0.0,2.7405648089274422e-05,8.756355301519625e-05,0.00029857031288385994,0.0010122881966694844,0.9610128726609216,1.6595328672403346e-05,6.96161587298299e-06,0.007323624162586813,4.948832619127166e-06,0.004183159952680859,1.8092100076108308e-05,5.780346820809249e-07,5.208333333333333e-06,9.528346831824679e-07,0.023848890731691948
200033,0.0,2.437734071728245e-07,0.0,7.410426470043349e-08,0.0,0.0,2.66420649827291e-05,3.215130706908844e-05,0.9961507818860356,3.7062277553505617e-06,0.00040139672265291233,5.354031111741041e-05,0.0,0.0020824833617914874,0.0,0.0,0.0008,0.0,0.0004489802409237896
200034,0.004846258958715952,0.0017669534072857747,0.0,0.0002346128434852252,0.0005786681447281737,0.00159441875624368,0.01186714535944405,0.0015147470217810404,0.8723580254253122,0.00010211967318263903,0.0001087879517274996,0.08284370990935573,0.00015167352801764676,0.013780848943037277,0.002059233374935325,7.2202166064981945e-06,9.79391589612111e-05,0.00020822999210782448,0.005879407335073277
200035,0.0,0.989441385581348,7.614696363982485e-07,7.050943063634763e-07,7.614696363982485e-07,1.1422044545973729e-06,0.0003089833893167562,0.0,0.0012794596700886206,3.045878545592994e-06,1.6124882339859586e-05,0.007623714344175763,0.0,0.0,6.808130860739303e-06,2.6651437273938703e-06,0.00130124139353258,6.792980321830124e-07,1.2522049998510484e-05
200036,0.0,0.00014994304649477064,0.009896825913573652,0.5269889061647459,0.0,0.0,0.0,0.0,0.0009534295483115908,8.883666274970623e-05,0.45964598796996503,0.0010816355777435855,0.0,0.0,0.0,0.0,0.0,0.0011944351164159706,0.0
200037,0.0019093175267954246,0.0,0.0,0.0,0.9652169723334828,0.008051933967617901,0.00013578496005874175,0.0001587249829926874,0.0029249016707970834,0.0,0.0,0.02025230456985919,0.0,3.0704874739711587e-06,0.0,0.0013469895009234865,0.0,0.0,0.0
200038,0.0,1.0270511580866582e-06,4.609654071979675e-05,0.00014881497441548798,0.0,0.0,0.0,0.00017659227147248985,0.00024025722016383604,0.0,0.9973566673222468,0.0020294553980362427,0.0,0.0,1.0892217879154305e-06,0.0,0.0,0.0,0.0
200039,0.4811947393385064,0.0029939510792539037,5.547850208044383e-06,6.195705550940703e-06,7.547169811320755e-06,0.010547402583284122,9.644354532276155e-05,0.3293172966887191,0.0021331307485953047,6.345177664974619e-07,6.234132716478939e-06,0.002097262169496585,9.912084508463259e-05,3.0196416357294728e-05,0.0002432025620496397,1.1689070718877848e-06,1.3648694622135809e-05,0.000365778290775225,0.17084049875480695
200040,0.0,0.0,0.0,0.0,0.0,0.0,0.9987303201864046,0.0,0.0003781160122665709,0.0,0.0,0.0007002269072097268,0.0,0.00019120837040869124,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200041,0.0,6.297427500865896e-08,0.0,7.410426470043349e-08,0.0,0.0,4.543929547534743e-06,1.629004218950318e-05,0.9998505520568598,1.1513298985164459e-06,3.8236365086152637e-07,1.7044010444015422e-05,0.0,3.1761742865365125e-05,0.0,0.0,0.0,0.0,7.813744600497994e-05
200042,0.0,0.0,0.0,0.0,0.0,0.0,0.9969919220329252,0.0,0.0015837312463992765,0.0,0.0,0.0009657806068072069,0.0,0.0004584375901574246,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200043,0.01495985407076469,0.00667120624382865,0.0003502544074849545,0.0008410315898235572,0.0003730123563691303,0.0027448130862193364,0.002885809067813798,0.0005631421099476375,0.031838241355533634,0.002191144705988456,0.00018005262711145062,0.04865843791204761,0.0,0.0015248669124925747,0.8820795369735511,0.0004997995311633249,0.00272081496975537,8.5660112082567e-05,0.000832321968022399
200044,0.001908778917448583,6.420049781134667e-05,0.002,0.0,0.6797172899230415,0.014643047427648354,0.0005544364250118809,0.0008058537448984267,0.0009390410158844004,1.0471204188481676e-05,5.667582465052788e-05,0.01623943253188141,0.0,1.0319532481880886e-06,0.00019895287958115183,0.28252945752796643,0.0,0.0,0.00033133012673965383
200045,0.0021114967209382913,0.0,0.0,0.0,0.9606076338230998,0.012229423797353376,0.00012637493895416963,0.00011775840445777588,0.002894008394051773,0.0,0.0,0.020448623278790108,0.0,5.579948430096821e-06,3.98406374501992e-06,0.0014546094021817267,0.0,0.0,5.07227998985544e-07
200046,0.2569211151742632,0.0016257158068737926,8.227258919559828e-06,0.00040236192380890286,0.009108643898134159,0.09138073719578607,0.0067411738334423954,0.001974582484517453,0.4459308289664423,0.0002041615778695728,0.00015430354473873264,0.15699787687312086,7.495743462623727e-05,0.012378650084804993,0.00689644836597404,0.0005135988113427898,0.0004028401061736677,0.00013556000354998554,0.008148216655611619
200047,0.0008175537179093388,0.00039035385916038045,0.0,2.4742103010715343e-05,2.1897219580831407e-05,0.00036187546762330065,0.0012688773128664455,0.005469126807851543,0.8812715690888956,6.651364810964732e-06,3.4501748838675734e-05,0.04368160691091419,0.00012857292903225342,0.053058294887374416,0.00011002186878846682,0.0,5.208333333333333e-06,3.640125346246427e-05,0.013312745126546543
200048,0.0,0.0,0.0,0.0,0.0,0.0,0.9947796453210704,0.0,0.003962483811258122,0.0,0.0,0.0007240911181224921,0.0,0.00053365122583837,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200049,2.167599792903899e-05,0.0,0.0,0.0,0.00028051388175236077,0.000490153136183237,0.0,1.2004067840899022e-06,7.537119581628119e-05,0.0,0.0,0.0013069735833024225,0.0,0.0,0.0,0.9978241117982326,0.0,0.0,0.0
200050,0.005260363762561915,0.0002732680808664616,2.0533569646230263e-05,3.7073628900328335e-05,0.00013508126335553356,0.002631083778464641,0.005881302551540301,0.0048434741064381,0.7050175921278451,0.00023017375998909853,0.00018503511432250644,0.21590048982098065,8.672243275249579e-05,0.04627077291020605,0.007399871979468034,2.4475072146482238e-05,0.00015857020370575284,7.025531082726479e-05,0.005573860525983104
200051,0.0010081749756346019,0.0,0.0,0.0,0.0003748087084145896,0.0019285446286400585,1.125694317078204e-05,7.663829118992109e-06,0.0005113679368947988,0.0,0.0,0.0024832959251515642,0.0,0.0,0.0,0.9936748870529752,0.0,0.0,0.0
200052,0.01913414156857812,0.012541748930266041,0.0018050570214683047,0.0022315586287632713,0.006754085104088453,0.005311116714481466,0.05194132167443692,0.019286482353340958,0.2603327102164565,0.005372503301161286,0.008730818888133443,0.20879583244172512,0.0003891600129981117,0.024891323402797004,0.03391697273047405,0.004186239323599095,0.3255337761306861,0.0008352764780424469,0.008009875078503566
200053,8.87268878853484e-06,1.463690034669434e-05,0.0,9.495559178408304e-06,2.672731817220946e-06,1.2547051442910914e-06,0.008315065537453235,2.588394549805353e-05,0.0003786011579123362,0.00010179898449538133,2.0535751311006697e-05,0.04869352944082565,0.0,0.9416964678056008,1.052343529121367e-05,1.8452586961803596e-05,2.7190747008198692e-05,0.0006649166393440946,1.0101383023340608e-05
200054,0.0,0.0,0.0,0.0,0.0,0.0,0.9899019829512152,0.0,0.008842410336579103,0.0,0.0,0.0007502657782170598,0.0,0.0005052124102779972,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200055,8.086691685015386e-05,5.6022408963585436e-06,0.0,0.0,4.444444444444443e-06,1.9230769230769228e-05,0.957875995338794,0.0,0.03997045582029215,0.0,0.0,0.001615874175868929,0.0,0.0004073423160808581,2.018797754293024e-05,0.0,0.0,0.0,0.0
200056,0.0,0.9914987131153478,7.614696363982485e-07,7.050943063634763e-07,7.614696363982485e-07,1.1422044545973729e-06,0.0002165476304697275,0.0,0.0012387237499813582,3.045878545592994e-06,1.6501743089812478e-05,0.0062045418401306274,0.0,0.0,6.808130860739303e-06,2.6651437273938703e-06,0.0007937543042350238,6.792980321830124e-07,1.46489275460095e-05
200057,0.0,1.0270511580866582e-06,4.921229244489271e-05,0.00016504539385770345,0.0,0.0,0.0,6.274349568229663e-05,0.00018739711677499696,0.0,0.9974011639893778,0.0021323214389165797,0.0,0.0,1.0892217879154305e-06,0.0,0.0,0.0,0.0
200058,0.0011538754206332784,2.569486569299924e-05,0.0,0.0,0.0001909134517021965,0.7446341748183032,1.2797655055271847e-05,0.23518443218034496,0.001403952910306034,0.0,0.0,0.0038367889682202412,0.0,0.00018951616459023592,1.5715857300015717e-06,0.00023023042197884726,0.0,2.7063599458728013e-06,0.013133345197496218
200059,0.00034680118764509525,0.0014497898217009895,0.0,8.364700961940611e-07,0.0,1.7153354196824163e-05,0.0,0.0021303703060969827,0.13843402648888298,4.923682914820286e-07,0.0,0.02607263501636933,0.0,0.03439531351975151,4.3941557728221465e-07,0.0,0.0,5.428422062498325e-05,0.7970978578307669
200060,0.0,0.9928835181064098,7.614696363982485e-07,7.050943063634763e-07,7.614696363982485e-07,1.1422044545973729e-06,0.00015725020700747618,0.0,0.0010415464552298796,3.045878545592994e-06,1.6501743089812478e-05,0.005256246464257431,0.0,0.0,6.808130860739303e-06,2.6651437273938703e-06,0.0006150005412673348,6.792980321830124e-07,1.3367793538013253e-05
200061,0.0005610774275388289,0.0,0.0,0.0,0.0008448347823873275,0.9387889573809972,3.625471411517232e-05,0.006631892432646644,0.03412230291901766,0.0,0.0,0.002365513535337504,0.0,0.00017272180291115716,0.0,0.0010604361025490759,0.0,0.0,0.015416008902499076
200062,0.0,0.0,0.0,0.0,0.0,0.0,0.9984726913998988,0.0,0.0003811423677853652,0.0,0.0,0.0009717442399565886,0.0,0.00017429346864934742,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200063,0.0020438735536169213,0.0,0.0,0.0,0.9613272973660842,0.00928780881274452,0.00016448921809243046,0.00015810157579159936,0.003216444787658626,0.0,0.0,0.021792116425457413,0.0,3.0704874739711587e-06,0.0,0.002006185403209262,0.0,6.12369871402327e-07,0.0
200064,0.00035169758831844034,0.0,0.0,0.0,0.000640521836788633,0.002353853190980873,1.4011916552010953e-05,1.4901803214188213e-05,0.0003087739154759097,0.0,0.0,0.0055802914908058675,0.0,0.0,0.0,0.9907359482578644,0.0,0.0,0.0
200065,0.009443749139461314,0.0,0.0,0.0,0.8658155594478215,0.09246389232378972,0.0001115291601500354,3.1237200286637868e-06,0.007191575347729845,0.0,0.0,0.02316084987927373,0.0,1.539561702178616e-05,3.98406374501992e-06,0.001773589606013218,0.0,0.0,1.6751694965153685e-05
200066,1.548348422091211e-05,0.0,0.0,0.0,0.00891121989658616,0.001571979952063291,0.0,7.742401529371214e-07,5.168574673599185e-05,0.0,0.0,0.002950378709814677,0.0,0.0,0.0,0.9864984779704266,0.0,0.0,0.0
200067,0.01736777879040586,0.002577449910344499,0.0001962315717148781,0.0005796871076574488,0.6882238256577492,0.14347925295992325,0.004474205251799919,0.009557506381966329,0.02984715160577697,0.00042906877578523256,0.001103533924021733,0.06658224400094387,0.0008048418536841164,0.0038720034911986375,0.0036172712718160506,0.019297106089745487,0.0025938166173006608,0.0006673567549454249,0.00472966798322053
200068,0.050628838515915466,0.0047962832996323035,4.057705520921212e-05,4.9813200498132e-06,0.002866700833964675,0.1012703588901739,0.001280126415068279,0.7194639287596315,0.016802997385258468,0.0005488792148232,0.000197728255415336,0.02780953761410253,0.00037831983187855097,0.0007254724533467901,9.48147895048298e-05,0.0005579549670518197,0.000291319185075808,0.0007839602755823044,0.07145722093831472
200069,0.0,0.0,0.0,0.0,0.0,0.0,0.9925145843708524,0.0,0.006004894283782463,0.0,0.0,0.0010565653969926432,0.0,0.0004238274246618745,0.0,0.0,0.0,1.2852371028940395e-07,0.0
200070,0.0,6.297427500865896e-08,0.0,7.410426470043349e-08,0.0,0.0,7.3888691715235856e-06,2.5744940925419752e-05,0.9997081631150896,1.8363292113702149e-06,1.4346241046030588e-06,2.743375162565465e-05,0.0,5.355338082449762e-05,0.0,0.0,0.0,0.0,0.000174307910508237
200071,2.577907899960301e-05,0.0059887829042892205,0.00030771741474948833,1.5124741884160995e-05,6.95546737213404e-05,0.0,0.0012486455086217286,0.00013472290827537574,0.010623901313592123,0.007488078435292127,0.0007187390194384173,0.0033736247911865754,0.0,3.9106886347402206e-05,0.000129734030677239,9.659090909090909e-05,0.9696320019358512,1.6453493752491953e-05,9.1441954230694e-05
200072,0.0,1.0270511580866582e-06,7.580878171904711e-05,0.00017215829715626523,0.0,0.0,0.0,0.00016969197513457937,0.0003478257000679616,0.0,0.9969348568652064,0.002293961033506559,0.0,0.0,4.6702960511341024e-06,0.0,0.0,0.0,0.0
200073,0.00019138294883775265,0.001386535377589683,0.0,8.364700961940611e-07,0.0,1.2257093697607305e-05,0.0,0.0016301175658062054,0.1177022171391332,0.0,0.0,0.023465148872176014,6.120422787089454e-07,0.032868424047120585,4.3941557728221465e-07,0.0,0.0,3.119693115672995e-05,0.8227108320965301
200074,4.3077171199104e-05,0.0,0.0,0.0,0.000244650740072236,0.0006682222076117957,0.0,1.2004067840899022e-06,0.000127610120300775,0.0,0.0,0.0017038892286268142,0.0,0.0,0.0,0.9972113501254056,0.0,0.0,0.0
200075,0.0028913737210313154,0.0011641153979609351,0.0,6.024096385542168e-06,0.0,0.0003859532186152616,0.00013724065929372655,0.00195584961000433,0.7027268090579308,0.0,1.4705882352941173e-05,0.028461018273027886,4.897305470151444e-06,0.07748926310721409,1.0837231929454159e-05,0.0,0.0,0.00012993725722987596,0.18462197518155288
200076,0.0,3.1153853675689984e-05,0.010827219780326363,0.00258736309987182,0.0,0.0,0.0,2.3997471962440318e-05,0.000841711129935212,7.434944237918214e-06,0.9828310247173296,0.002805849314432987,0.0,0.0,4.052821611021876e-05,0.0,3.717472118959108e-06,0.0,0.0
200077,0.0,6.297427500865896e-08,0.0,7.410426470043349e-08,0.0,0.0,6.719761414116823e-06,2.1398571958934568e-05,0.9997511823028951,1.1513298985164459e-06,3.8236365086152637e-07,2.3501548426410426e-05,0.0,7.000548576238849e-05,0.0,0.0,0.0,0.0,0.00012552155745453034
200078,0.0036315693850646506,0.0003523654243781254,0.0,0.0,0.0,0.0008301030520015093,0.0,0.2679691789204831,0.007744361991102963,0.0,0.0,0.006554153713536268,5.076142131979695e-06,0.005481527382096626,0.0,4.016064257028112e-06,0.0,0.009844135622388086,0.6975835123025598
200079,3.3838589920322807e-05,0.0,0.0,0.0,0.0002245210827264332,0.0005858928028553633,0.0,1.2004067840899022e-06,8.042624919520468e-05,0.0,0.0,0.001217509242094749,0.0,0.0,0.0,0.997856611626424,0.0,0.0,0.0
200080,0.0003071651232700861,7.140723442475294e-05,1.0948905109489052e-05,1.4261913581837067e-05,2.8568580542264752e-06,0.0001366654916322816,0.00041855721529369857,0.0003310225208409735,0.9838697331181351,0.00013282581411291027,0.0004041494747059168,0.007108190683576994,1.6703643235757572e-05,0.004671711497916713,0.0001342791002797601,0.0,0.000851919499408084,8.944006915097963e-06,0.001508657899506651
200081,0.0,6.297427500865896e-08,0.0,7.410426470043349e-08,0.0,0.0,5.217830893175121e-06,2.1689389897558885e-05,0.9996970655185768,1.1513298985164459e-06,3.8236365086152637e-07,1.8489821529367248e-05,0.0,5.9786145743326966e-05,0.0,0.0,0.0,0.0,0.0001960805212711624
